station,ap1,rssi1,ocu1,con1,ap2,rssi2,ocu2,con2,ap3,rssi3,ocu3,con3,ap4,rssi4,ocu4,con4,associatedTo
sta8,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,46.6666666667,0.0119,0,-100.0,100.0,1.0,3
sta9,1,-75.0,60.0,0.0413,1,-71.0,66.6666666667,0.0343,1,-75.0,60.0,0.0391,1,-77.0,35.0,0.0557,4
sta10,1,-75.0,46.6666666667,0.0408,1,-69.0,66.6666666667,0.0316,1,-75.0,60.0,0.0392,0,-100.0,100.0,1.0,1
sta11,1,-74.0,60.0,0.0387,1,-71.0,66.6666666667,0.0346,1,-76.0,60.0,0.0419,1,-77.0,35.0,0.0554,4
sta12,1,-72.0,60.0,0.0341,1,-70.0,55.5555555556,0.0339,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta13,1,-73.0,60.0,0.0367,1,-70.0,55.5555555556,0.0332,1,-77.0,60.0,0.0435,0,-100.0,100.0,1.0,2
sta14,1,-55.0,46.6666666667,0.0092,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-47.0,46.6666666667,0.0047,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-59.0,46.6666666667,0.0114,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-63.0,46.6666666667,0.0158,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-51.0,35.0,0.0079,4
sta20,1,-75.0,60.0,0.0409,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,35.0,0.0403,4
sta22,0,-100.0,100.0,1.0,1,-49.0,55.5555555556,0.0063,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta24,0,-100.0,100.0,1.0,1,-54.0,55.5555555556,0.0096,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,0,-100.0,100.0,1.0,1,-68.0,66.6666666667,0.0272,1,-73.0,46.6666666667,0.0321,0,-100.0,100.0,1.0,3
sta2,0,-100.0,100.0,1.0,1,-44.0,55.5555555556,0.0044,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-66.0,46.6666666667,0.0196,1,-77.0,45.0,0.0557,3
sta4,0,-100.0,100.0,1.0,1,-73.0,66.6666666667,0.0404,1,-65.0,46.6666666667,0.0172,0,-100.0,100.0,1.0,3
sta5,1,-72.0,60.0,0.0317,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-74.0,35.0,0.0458,4
sta6,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-63.0,35.0,0.0188,4
sta7,1,-72.0,46.6666666667,0.0317,1,-70.0,66.6666666667,0.0334,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta8,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,46.6666666667,0.0122,0,-100.0,100.0,1.0,3
sta9,1,-75.0,60.0,0.0403,1,-71.0,66.6666666667,0.0358,1,-76.0,60.0,0.0405,1,-77.0,35.0,0.0542,4
sta10,1,-74.0,46.6666666667,0.0393,1,-69.0,66.6666666667,0.0304,1,-76.0,60.0,0.0407,0,-100.0,100.0,1.0,1
sta11,1,-74.0,60.0,0.0371,1,-70.0,66.6666666667,0.0335,1,-77.0,60.0,0.0432,1,-77.0,35.0,0.0567,4
sta12,1,-73.0,60.0,0.0352,1,-70.0,55.5555555556,0.0322,1,-77.0,60.0,0.0449,0,-100.0,100.0,1.0,2
sta13,1,-74.0,60.0,0.0378,1,-69.0,55.5555555556,0.0316,1,-76.0,60.0,0.0422,0,-100.0,100.0,1.0,2
sta14,1,-54.0,46.6666666667,0.0083,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-44.0,46.6666666667,0.0039,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-61.0,46.6666666667,0.0131,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-62.0,46.6666666667,0.0140,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-53.0,35.0,0.0088,4
sta20,1,-75.0,60.0,0.0428,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-72.0,35.0,0.0390,4
sta22,0,-100.0,100.0,1.0,1,-47.0,55.5555555556,0.0057,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta24,0,-100.0,100.0,1.0,1,-51.0,55.5555555556,0.0077,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,0,-100.0,100.0,1.0,1,-67.0,66.6666666667,0.0268,1,-73.0,46.6666666667,0.0323,0,-100.0,100.0,1.0,3
sta2,0,-100.0,100.0,1.0,1,-42.0,55.5555555556,0.0039,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-66.0,46.6666666667,0.0192,1,-77.0,45.0,0.0559,3
sta4,0,-100.0,100.0,1.0,1,-72.0,66.6666666667,0.0398,1,-65.0,46.6666666667,0.0173,0,-100.0,100.0,1.0,3
sta5,1,-71.0,60.0,0.0314,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-74.0,35.0,0.0456,4
sta6,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-63.0,35.0,0.0196,4
sta7,1,-72.0,46.6666666667,0.0320,1,-70.0,66.6666666667,0.0335,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta8,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,46.6666666667,0.0125,0,-100.0,100.0,1.0,3
sta9,1,-75.0,60.0,0.0413,1,-71.0,66.6666666667,0.0343,1,-75.0,60.0,0.0391,1,-77.0,35.0,0.0557,4
sta10,1,-74.0,46.6666666667,0.0381,1,-70.0,66.6666666667,0.0320,1,-76.0,60.0,0.0419,0,-100.0,100.0,1.0,1
sta11,1,-74.0,60.0,0.0381,1,-70.0,61.1111111111,0.0320,1,-76.0,60.0,0.0419,0,-100.0,100.0,1.0,2
sta12,1,-73.0,60.0,0.0363,1,-69.0,61.1111111111,0.0305,1,-77.0,60.0,0.0437,0,-100.0,100.0,1.0,2
sta13,1,-74.0,60.0,0.0394,1,-70.0,61.1111111111,0.0327,1,-76.0,60.0,0.0408,0,-100.0,100.0,1.0,2
sta14,1,-53.0,46.6666666667,0.0078,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-49.0,46.6666666667,0.0058,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,46.6666666667,0.0125,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,46.6666666667,0.0122,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-55.0,30.0,0.0101,4
sta20,1,-76.0,60.0,0.0431,1,-75.0,72.2222222222,0.0496,0,-100.0,100.0,1.0,1,-73.0,30.0,0.0404,4
sta22,0,-100.0,100.0,1.0,1,-51.0,61.1111111111,0.0076,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta24,0,-100.0,100.0,1.0,1,-47.0,61.1111111111,0.0058,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,0,-100.0,100.0,1.0,1,-67.0,72.2222222222,0.0265,1,-73.0,46.6666666667,0.0325,0,-100.0,100.0,1.0,3
sta2,0,-100.0,100.0,1.0,1,-40.0,61.1111111111,0.0033,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-66.0,46.6666666667,0.0187,1,-77.0,40.0,0.0562,3
sta4,0,-100.0,100.0,1.0,1,-72.0,72.2222222222,0.0392,1,-65.0,46.6666666667,0.0174,0,-100.0,100.0,1.0,3
sta5,1,-71.0,60.0,0.0312,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-74.0,30.0,0.0455,4
sta6,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-64.0,30.0,0.0204,4
sta7,1,-72.0,46.6666666667,0.0322,1,-70.0,72.2222222222,0.0337,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta8,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-61.0,46.6666666667,0.0128,0,-100.0,100.0,1.0,3
sta9,1,-75.0,60.0,0.0424,1,-70.0,72.2222222222,0.0329,1,-75.0,53.3333333333,0.0378,0,-100.0,100.0,1.0,3
sta10,1,-74.0,46.6666666667,0.0393,1,-69.0,72.2222222222,0.0304,1,-76.0,66.6666666667,0.0407,0,-100.0,100.0,1.0,1
sta11,1,-74.0,60.0,0.0397,1,-70.0,66.6666666667,0.0331,1,-76.0,66.6666666667,0.0405,1,-77.0,30.0,0.0569,4
sta12,1,-74.0,60.0,0.0378,1,-69.0,55.5555555556,0.0316,1,-76.0,66.6666666667,0.0422,0,-100.0,100.0,1.0,2
sta13,1,-74.0,60.0,0.0378,1,-69.0,55.5555555556,0.0316,1,-76.0,66.6666666667,0.0422,0,-100.0,100.0,1.0,2
sta14,1,-56.0,46.6666666667,0.0097,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-44.0,46.6666666667,0.0039,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,53.3333333333,0.0121,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-59.0,53.3333333333,0.0115,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-53.0,30.0,0.0088,4
sta20,1,-76.0,60.0,0.0435,1,-75.0,66.6666666667,0.0481,1,-77.0,66.6666666667,0.0443,1,-73.0,30.0,0.0419,4
sta22,0,-100.0,100.0,1.0,1,-54.0,55.5555555556,0.0096,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta24,0,-100.0,100.0,1.0,1,-49.0,55.5555555556,0.0064,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,0,-100.0,100.0,1.0,1,-67.0,66.6666666667,0.0261,1,-73.0,53.3333333333,0.0328,0,-100.0,100.0,1.0,3
sta2,0,-100.0,100.0,1.0,1,-38.0,55.5555555556,0.0028,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-65.0,53.3333333333,0.0182,1,-77.0,40.0,0.0564,3
sta4,0,-100.0,100.0,1.0,1,-72.0,66.6666666667,0.0386,1,-65.0,53.3333333333,0.0176,0,-100.0,100.0,1.0,3
sta5,1,-71.0,60.0,0.0309,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-74.0,30.0,0.0453,4
sta6,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-64.0,30.0,0.0212,4
sta7,1,-72.0,46.6666666667,0.0325,1,-70.0,66.6666666667,0.0338,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta8,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-61.0,53.3333333333,0.0132,0,-100.0,100.0,1.0,3
sta9,1,-75.0,60.0,0.0408,1,-69.0,66.6666666667,0.0316,1,-75.0,53.3333333333,0.0392,0,-100.0,100.0,1.0,3
sta10,1,-75.0,46.6666666667,0.0408,1,-69.0,66.6666666667,0.0316,1,-75.0,66.6666666667,0.0392,0,-100.0,100.0,1.0,1
sta11,1,-74.0,60.0,0.0387,1,-71.0,66.6666666667,0.0346,1,-76.0,66.6666666667,0.0419,1,-77.0,30.0,0.0554,4
sta12,1,-74.0,60.0,0.0390,1,-69.0,55.5555555556,0.0300,1,-76.0,66.6666666667,0.0410,0,-100.0,100.0,1.0,2
sta13,1,-73.0,60.0,0.0363,1,-69.0,55.5555555556,0.0305,1,-77.0,66.6666666667,0.0437,0,-100.0,100.0,1.0,2
sta14,1,-53.0,46.6666666667,0.0078,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-49.0,46.6666666667,0.0058,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,53.3333333333,0.0125,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-59.0,53.3333333333,0.0110,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-55.0,30.0,0.0104,4
sta20,1,-75.0,60.0,0.0417,1,-75.0,66.6666666667,0.0469,0,-100.0,100.0,1.0,1,-74.0,30.0,0.0431,4
sta22,0,-100.0,100.0,1.0,1,-51.0,55.5555555556,0.0076,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta24,1,-76.0,60.0,0.0440,1,-51.0,55.5555555556,0.0075,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,0,-100.0,100.0,1.0,1,-67.0,61.1111111111,0.0257,1,-73.0,60.0,0.0330,0,-100.0,100.0,1.0,2
sta2,0,-100.0,100.0,1.0,1,-36.0,61.1111111111,0.0024,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-65.0,46.6666666667,0.0178,1,-77.0,40.0,0.0566,3
sta4,0,-100.0,100.0,1.0,1,-72.0,72.2222222222,0.0380,1,-65.0,46.6666666667,0.0178,0,-100.0,100.0,1.0,3
sta5,1,-71.0,60.0,0.0307,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-74.0,30.0,0.0452,4
sta6,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-65.0,30.0,0.0220,4
sta7,1,-72.0,46.6666666667,0.0327,1,-70.0,72.2222222222,0.0340,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta8,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-61.0,46.6666666667,0.0135,0,-100.0,100.0,1.0,3
sta9,1,-74.0,60.0,0.0393,1,-69.0,72.2222222222,0.0304,1,-76.0,46.6666666667,0.0407,0,-100.0,100.0,1.0,3
sta10,1,-74.0,46.6666666667,0.0397,1,-70.0,72.2222222222,0.0331,1,-76.0,60.0,0.0405,1,-77.0,40.0,0.0569,1
sta11,1,-75.0,60.0,0.0403,1,-71.0,72.2222222222,0.0358,1,-76.0,60.0,0.0405,1,-77.0,30.0,0.0542,4
sta12,1,-74.0,60.0,0.0375,1,-68.0,61.1111111111,0.0289,1,-76.0,60.0,0.0425,0,-100.0,100.0,1.0,2
sta13,1,-73.0,60.0,0.0348,1,-69.0,61.1111111111,0.0296,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta14,1,-56.0,46.6666666667,0.0097,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-51.0,46.6666666667,0.0064,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-58.0,46.6666666667,0.0106,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-59.0,46.6666666667,0.0109,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-54.0,30.0,0.0096,4
sta20,1,-75.0,60.0,0.0412,1,-75.0,72.2222222222,0.0485,0,-100.0,100.0,1.0,1,-73.0,30.0,0.0417,4
sta22,0,-100.0,100.0,1.0,1,-52.0,61.1111111111,0.0081,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta24,0,-100.0,100.0,1.0,1,-49.0,61.1111111111,0.0064,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,0,-100.0,100.0,1.0,1,-67.0,61.1111111111,0.0254,1,-73.0,60.0,0.0333,0,-100.0,100.0,1.0,2
sta2,0,-100.0,100.0,1.0,1,-34.0,61.1111111111,0.0020,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-65.0,46.6666666667,0.0174,1,-77.0,40.0,0.0569,3
sta4,0,-100.0,100.0,1.0,1,-72.0,72.2222222222,0.0374,1,-65.0,46.6666666667,0.0180,0,-100.0,100.0,1.0,3
sta5,1,-71.0,60.0,0.0305,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-74.0,30.0,0.0450,4
sta6,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-65.0,30.0,0.0228,4
sta7,1,-72.0,46.6666666667,0.0330,1,-70.0,72.2222222222,0.0341,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta8,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-62.0,46.6666666667,0.0139,0,-100.0,100.0,1.0,3
sta9,1,-74.0,60.0,0.0381,1,-70.0,72.2222222222,0.0320,1,-76.0,46.6666666667,0.0419,0,-100.0,100.0,1.0,3
sta10,1,-75.0,46.6666666667,0.0408,1,-69.0,72.2222222222,0.0316,1,-75.0,60.0,0.0392,0,-100.0,100.0,1.0,1
sta11,1,-74.0,60.0,0.0387,1,-71.0,72.2222222222,0.0346,1,-76.0,60.0,0.0419,1,-77.0,30.0,0.0554,4
sta12,1,-73.0,60.0,0.0361,1,-68.0,61.1111111111,0.0279,1,-77.0,60.0,0.0441,0,-100.0,100.0,1.0,2
sta13,1,-72.0,60.0,0.0336,1,-69.0,61.1111111111,0.0313,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta14,1,-56.0,46.6666666667,0.0097,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-49.0,46.6666666667,0.0058,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,46.6666666667,0.0125,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-61.0,46.6666666667,0.0128,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-55.0,30.0,0.0104,4
sta20,1,-74.0,60.0,0.0394,1,-75.0,72.2222222222,0.0474,0,-100.0,100.0,1.0,1,-74.0,30.0,0.0430,4
sta22,0,-100.0,100.0,1.0,1,-54.0,61.1111111111,0.0099,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta24,0,-100.0,100.0,1.0,1,-45.0,61.1111111111,0.0048,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,0,-100.0,100.0,1.0,1,-66.0,61.1111111111,0.0250,1,-73.0,60.0,0.0335,0,-100.0,100.0,1.0,2
sta2,0,-100.0,100.0,1.0,1,-32.0,61.1111111111,0.0018,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-64.0,46.6666666667,0.0169,0,-100.0,100.0,1.0,3
sta4,0,-100.0,100.0,1.0,1,-71.0,72.2222222222,0.0368,1,-65.0,46.6666666667,0.0182,0,-100.0,100.0,1.0,3
sta5,1,-71.0,60.0,0.0302,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-74.0,30.0,0.0449,4
sta6,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-66.0,30.0,0.0236,4
sta7,1,-72.0,46.6666666667,0.0333,1,-71.0,72.2222222222,0.0343,0,-100.0,100.0,1.0,1,-77.0,40.0,0.0569,1
sta8,0,-100.0,100.0,1.0,1,-75.0,72.2222222222,0.0499,1,-62.0,46.6666666667,0.0143,0,-100.0,100.0,1.0,3
sta9,1,-74.0,60.0,0.0371,1,-70.0,72.2222222222,0.0335,1,-77.0,46.6666666667,0.0432,1,-77.0,40.0,0.0567,3
sta10,1,-74.0,46.6666666667,0.0393,1,-69.0,72.2222222222,0.0304,1,-76.0,60.0,0.0407,0,-100.0,100.0,1.0,1
sta11,1,-74.0,60.0,0.0397,1,-70.0,72.2222222222,0.0331,1,-76.0,60.0,0.0405,1,-77.0,30.0,0.0569,4
sta12,1,-74.0,60.0,0.0374,1,-67.0,61.1111111111,0.0262,1,-76.0,60.0,0.0430,0,-100.0,100.0,1.0,2
sta13,1,-73.0,60.0,0.0348,1,-69.0,61.1111111111,0.0296,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta14,1,-53.0,46.6666666667,0.0077,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-53.0,46.6666666667,0.0077,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-61.0,46.6666666667,0.0131,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-59.0,46.6666666667,0.0109,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-54.0,30.0,0.0096,4
sta20,1,-74.0,60.0,0.0375,1,-74.0,72.2222222222,0.0464,0,-100.0,100.0,1.0,1,-74.0,30.0,0.0444,4
sta22,0,-100.0,100.0,1.0,1,-52.0,61.1111111111,0.0081,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta24,0,-100.0,100.0,1.0,1,-41.0,61.1111111111,0.0035,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,0,-100.0,100.0,1.0,1,-66.0,61.1111111111,0.0246,1,-73.0,60.0,0.0338,0,-100.0,100.0,1.0,2
sta2,0,-100.0,100.0,1.0,1,-32.0,61.1111111111,0.0018,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-64.0,46.6666666667,0.0165,0,-100.0,100.0,1.0,3
sta4,0,-100.0,100.0,1.0,1,-71.0,72.2222222222,0.0362,1,-66.0,46.6666666667,0.0185,0,-100.0,100.0,1.0,3
sta5,1,-71.0,60.0,0.0301,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-74.0,30.0,0.0448,4
sta6,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-66.0,30.0,0.0244,4
sta7,1,-72.0,46.6666666667,0.0335,1,-71.0,72.2222222222,0.0344,0,-100.0,100.0,1.0,1,-77.0,40.0,0.0566,1
sta8,0,-100.0,100.0,1.0,1,-75.0,72.2222222222,0.0496,1,-62.0,46.6666666667,0.0146,0,-100.0,100.0,1.0,3
sta9,1,-73.0,60.0,0.0360,1,-71.0,72.2222222222,0.0352,1,-77.0,53.3333333333,0.0446,1,-77.0,35.0,0.0553,4
sta10,1,-74.0,46.6666666667,0.0378,1,-68.0,72.2222222222,0.0293,1,-76.0,53.3333333333,0.0422,0,-100.0,100.0,1.0,1
sta11,1,-75.0,60.0,0.0413,1,-71.0,72.2222222222,0.0343,1,-75.0,53.3333333333,0.0391,1,-77.0,35.0,0.0557,4
sta12,1,-73.0,60.0,0.0361,1,-68.0,61.1111111111,0.0279,1,-77.0,53.3333333333,0.0441,0,-100.0,100.0,1.0,2
sta13,1,-72.0,60.0,0.0334,1,-68.0,61.1111111111,0.0287,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta14,1,-56.0,46.6666666667,0.0097,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-54.0,46.6666666667,0.0082,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-63.0,40.0,0.0149,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-61.0,40.0,0.0128,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-53.0,35.0,0.0091,4
sta20,1,-74.0,60.0,0.0380,1,-74.0,72.2222222222,0.0448,0,-100.0,100.0,1.0,1,-74.0,35.0,0.0458,4
sta22,0,-100.0,100.0,1.0,1,-51.0,61.1111111111,0.0076,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta24,0,-100.0,100.0,1.0,1,-39.0,61.1111111111,0.0030,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,0,-100.0,100.0,1.0,1,-66.0,61.1111111111,0.0243,1,-73.0,53.3333333333,0.0341,0,-100.0,100.0,1.0,2
sta2,0,-100.0,100.0,1.0,1,-33.0,61.1111111111,0.0019,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-64.0,40.0,0.0161,0,-100.0,100.0,1.0,3
sta4,0,-100.0,100.0,1.0,1,-71.0,72.2222222222,0.0355,1,-66.0,40.0,0.0189,0,-100.0,100.0,1.0,3
sta5,1,-71.0,60.0,0.0299,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-74.0,35.0,0.0447,4
sta6,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-67.0,35.0,0.0252,4
sta7,1,-72.0,46.6666666667,0.0338,1,-71.0,72.2222222222,0.0346,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0564,1
sta8,0,-100.0,100.0,1.0,1,-75.0,72.2222222222,0.0493,1,-63.0,40.0,0.0150,0,-100.0,100.0,1.0,3
sta9,1,-73.0,60.0,0.0344,1,-71.0,72.2222222222,0.0342,0,-100.0,100.0,1.0,1,-77.0,35.0,0.0566,4
sta10,1,-74.0,46.6666666667,0.0391,1,-68.0,72.2222222222,0.0277,1,-76.0,53.3333333333,0.0411,0,-100.0,100.0,1.0,1
sta11,1,-75.0,60.0,0.0430,1,-71.0,72.2222222222,0.0356,1,-75.0,53.3333333333,0.0378,1,-77.0,35.0,0.0546,4
sta12,1,-74.0,60.0,0.0375,1,-68.0,61.1111111111,0.0289,1,-76.0,53.3333333333,0.0425,0,-100.0,100.0,1.0,2
sta13,1,-72.0,60.0,0.0320,1,-68.0,61.1111111111,0.0279,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
